part_num,part_name,part_cat_id,year_from,year_to,part_url,part_img_url,prints,molds,alternates,print_of,external_ids.BrickLink,external_ids.BrickOwl,external_ids.Brickset,external_ids.LDraw,external_ids.LEGO,external_ids.Peeron,category_name,dim1,dim2,dim3,bracket_info
3039,Slope 45° 2 x 2,3,1958,2025,https://rebrickable.com/parts/3039/slope-45-2-x-2/,https://cdn.rebrickable.com/media/parts/elements/303921.jpg,"['3039pr0002', '3039pr0005', '3039pr0026', '3039pr0013', '3039pr9994', '3039pr9969', '3039pr0001', '3039pr0009', '3039pr0020', '3039pr9996', '3039pr0029', '3039pr0062', '3039pr0015', '3039pr9970', '3039pr0025', '3039pr0018', '3039pr0027', '3039pr0008', '3039pr0028', '3039pr9958', '3039pr9973', '3039pr0012', '3039pr9991', '3039pr9952', '3039pr9997', '3039pr9972', '3039pr9971', '3039pr9956', '3039pr9974', '3039pr9957', '3039pr9968', '3039pr9967', '3039pr9980', '3039pr9993', '3039pr9979', '3039pr0011', '3039pr9953', '3039pr9990', '3039pr9983', '3039pr9995', '3039pr9954', '3039pr9992', '3039pr9966', '3039pr0010', '3039pr9964', '3039pr9985', '3039pr9989', '3039pr9950', '3039pr0014', '3039pr9984', '3039pr9981', '3039pr9986', '3039pr9987', '3039pr0021', '3039pr9998', '3039pr0023', '3039pr0019', '3039pr9988', '3039pr9963', '3039pr0030', '3039pr0007', '3039pr0016', '3039pr9961', '3039pr9982', '3039pr9955', '3039pr9962', '3039pr0031', '3039pr0017', '3039pr9975', '3039pr9976', '3039pr9960', '3039pr9949', '3039pr9978', '3039pr0076', '3039pr9999', '3039pr9965', '3039pr0032', '3039pr0004', '3039pr9977', '3039pr0022', '3039pr0006', '3039pr9959', '3039pr0114']",['3039f'],[],,['3039'],['822931'],"['3039', '35277', '6227', '63341']",['3039'],"['3039', '35277', '6227', '63341']",,Bricks Sloped,2,2,,
4070,Brick Special 1 x 1 with Headlight,5,1980,2025,https://rebrickable.com/parts/4070/brick-special-1-x-1-with-headlight/,https://cdn.rebrickable.com/media/parts/elements/407001.jpg,[],[],[],,['4070'],"['4070', '475629']","['30069', '35388', '4070']","['30069', '4070']","['30069', '35388', '4070']",,Bricks Special,1,1,,
3794b,Plate Special 1 x 2 with 1 Stud with Groove (Jumper),9,2005,2017,https://rebrickable.com/parts/3794b/plate-special-1-x-2-with-1-stud-with-groove-jumper/,https://cdn.rebrickable.com/media/parts/ldraw/15/3794b.png,[],"['15573', '3794a']",[],,['3794b'],['793296'],['3794'],['3794b'],['3794'],,Plates Special,1,2,,
43723,Wedge Plate 3 x 2 Left,49,2002,2025,https://rebrickable.com/parts/43723/wedge-plate-3-x-2-left/,https://cdn.rebrickable.com/media/parts/elements/4211794.jpg,"['43723pr0003', '43723pr0001', '43723pr0002']",[],[],,['43723'],['724978'],['43723'],['43723'],['43723'],,Plates Angled,3,2,,
43722,Wedge Plate 3 x 2 Right,49,2002,2025,https://rebrickable.com/parts/43722/wedge-plate-3-x-2-right/,https://cdn.rebrickable.com/media/parts/elements/4211791.jpg,"['43722pr0003', '43722pr0001', '43722pr0002']",[],[],,['43722'],['97785'],['43722'],['43722'],['43722'],,Plates Angled,3,2,,
3710,Plate 1 x 4,14,1976,2025,https://rebrickable.com/parts/3710/plate-1-x-4/,https://cdn.rebrickable.com/media/parts/elements/371026.jpg,"['3710pr0003', '3710pr0001', '3710pr0002']",[],[],,['3710'],['515555'],['3710'],['3710'],['3710'],,Plates,1,4,,
32000,Technic Brick 1 x 2 [2 Pin Holes],8,1996,2025,https://rebrickable.com/parts/32000/technic-brick-1-x-2-2-pin-holes/,https://cdn.rebrickable.com/media/parts/elements/4210762.jpg,[],[],[],,['32000'],['344156'],['32000'],['32000'],['32000'],,Technic Bricks,1,2,,2 Pin Holes
4274,Technic Pin 1/2,53,1980,2025,https://rebrickable.com/parts/4274/technic-pin-12/,https://cdn.rebrickable.com/media/parts/elements/4143005.jpg,[],[],['89678'],,['4274'],['778994'],['4274'],['4274'],['4274'],,Technic Pins,,,,
32001,Technic Plate 2 x 6 [5 Holes],9,1992,2025,https://rebrickable.com/parts/32001/technic-plate-2-x-6-5-holes/,https://cdn.rebrickable.com/media/parts/elements/3200126.jpg,[],[],['3795'],,['32001'],['610485'],['32001'],['32001'],['32001'],,Plates Special,2,6,,5 Holes
43711,Wedge Sloped 4 x 2 Triple Right,6,2003,2025,https://rebrickable.com/parts/43711/wedge-sloped-4-x-2-triple-right/,https://cdn.rebrickable.com/media/parts/elements/4210867.jpg,['43711pr0001'],[],[],,['43711'],['701059'],['43711'],['43711'],['43711'],,Bricks Wedged,4,2,,
43710,Wedge Sloped 4 x 2 Triple Left,6,2003,2025,https://rebrickable.com/parts/43710/wedge-sloped-4-x-2-triple-left/,https://cdn.rebrickable.com/media/parts/elements/4210866.jpg,['43710pr0001'],[],[],,['43710'],['172740'],['43710'],['43710'],['43710'],,Bricks Wedged,4,2,,
3062b,Brick Round 1 x 1 Open Stud,20,1978,2025,https://rebrickable.com/parts/3062b/brick-round-1-x-1-open-stud/,https://cdn.rebrickable.com/media/parts/elements/306201.jpg,"['3062bpr0023', '3062bpr0018', '3062bpr0019', '3062bpr0045', '3062bpr0003', '3062bpr0027', '3062bpr0013', '3062bpr0024', '3062bpr0017', '3062bpr0047', '3062bpr0029', '3062bpr0005', '3062bpr0028', '3062bpr9998', '3062bpr0034', '3062bpr0001', '3062bpr0022', '3062bpr0043', '3062bpr0037', '3062bpr9965', '3062bpr0011', '3062bpr0012', '3062bpr0014', '3062bpr0020', '3062bpr0021', '3062bpr0030', '3062bpr9967', '3062bpr9970', '3062bpr9972', '3062bpr9973', '3062bpr9975', '3062bpr9976', '3062bpr9977', '3062bpr9978', '3062bpr9980', '3062bpr9981', '3062bpr9983', '3062bpr9984', '3062bpr9985', '3062bpr9986', '3062bpr9987', '3062bpr9988', '3062bpr9989', '3062bpr9993', '3062bpr9994', '3062bpr9995', '3062bpr9997', '3062bpr9974', '3062bpr9982', '3062bpr9991', '3062bpr9996', '3062bpr0032', '3062bpr0031', '3062bpr0041', '3062bpr0038', '3062bpr0039', '3062bpr0044', '3062bpr0046', '3062bpr9964', '3062bpr0048', '3062bpr0049', '3062bpr9999', '3062bpr0004', '3062bpr9968', '3062bpr0042', '3062bpr0040', '3062bpr0036', '3062bpr9971', '3062bpr9966', '3062bpr0015', '3062bpr9990', '3062bpr0006', '3062bpr0007', '3062bpr9992', '3062bpr0002', '3062bpr9969', '3062bpr9979', '3062bpr0008', '3062bpr0009', '3062bpr0010']",[],['3062a'],,['3062'],['763649'],"['18860', '30068', '3062', '35390']","['30068', '3062b']","['18860', '30068', '3062', '35390']",,Bricks Round and Cones,1,1,,
4697a,Pneumatic T-Piece (T Bar) [Old Style],22,1984,1996,https://rebrickable.com/parts/4697a/pneumatic-t-piece-t-bar-old-style/,https://cdn.rebrickable.com/media/parts/ldraw/7/4697a.png,[],['4697b'],[],,['4697a'],['252105'],,['4697a'],,['4696'],Pneumatics,,,,Old Style
4032a,Plate Round 2 x 2 with Axle Hole Type 1 (+ Opening),21,1980,2025,https://rebrickable.com/parts/4032a/plate-round-2-x-2-with-axle-hole-type-1-opening/,https://cdn.rebrickable.com/media/parts/elements/403226.jpg,[],['4032b'],[],,['4032'],['680648'],['4032'],['4032a'],['4032'],['4032'],Plates Round Curved and Dishes,2,2,,
4599a,Tap 1 x 1 with Hole in Spout,27,1984,2010,https://rebrickable.com/parts/4599a/tap-1-x-1-with-hole-in-spout/,https://cdn.rebrickable.com/media/parts/ldraw/71/4599a.png,[],['4599b'],[],,['4599a'],['836485'],['4599'],['4599a'],['4599'],['4599'],Minifig Accessories,1,1,,
4592,Lever Small Base,32,2001,2004,https://rebrickable.com/parts/4592/lever-small-base/,https://cdn.rebrickable.com/media/parts/ldraw/1/4592.png,[],[],[],,['4592'],['41121'],,['4592'],"['298', '4592']",,"Bars, Ladders and Fences",,,,
4593,Lever Small,32,2001,2024,https://rebrickable.com/parts/4593/lever-small/,https://cdn.rebrickable.com/media/parts/ldraw/19/4593.png,[],[],[],,['4593'],['306178'],,['4593'],,,"Bars, Ladders and Fences",,,,
3957a,Antenna 1 x 4 with Rounded Top,32,1979,2019,https://rebrickable.com/parts/3957a/antenna-1-x-4-with-rounded-top/,https://cdn.rebrickable.com/media/parts/ldraw/0/3957a.png,[],['3957b'],[],,['3957'],['239363'],"['30064', '3957', '54413']",['3957a'],"['30064', '3957', '54413']",['3957'],"Bars, Ladders and Fences",1,4,,
55981,"Wheel 18 x 14 with Pin Hole, Fake Bolts and Shallow Spokes",29,2004,2025,https://rebrickable.com/parts/55981/wheel-18-x-14-with-pin-hole-fake-bolts-and-shallow-spokes/,https://cdn.rebrickable.com/media/parts/elements/4299119.jpg,[],[],['55982'],,['55981'],['533996'],"['20896', '34338', '55981', '57754', '77037']",['55981'],"['20896', '34338', '55981', '57754', '77037']",,Wheels and Tyres,18,14,,
6232,Brick Special 2 x 2 with Pin and Axle Hole,5,1995,2025,https://rebrickable.com/parts/6232/brick-special-2-x-2-with-pin-and-axle-hole/,https://cdn.rebrickable.com/media/parts/elements/4211046.jpg,[],[],['4730'],,['6232'],['129937'],"['42929', '6232']",['6232'],"['42929', '6232']",,Bricks Special,2,2,,
3701,Technic Brick 1 x 4 [3 Pin Holes],8,1977,2025,https://rebrickable.com/parts/3701/technic-brick-1-x-4-3-pin-holes/,https://cdn.rebrickable.com/media/parts/elements/370126.jpg,[],[],[],,['3701'],['724670'],['3701'],['3701'],['3701'],,Technic Bricks,1,4,,3 Pin Holes
3037,Slope 45° 2 x 4,3,1958,2025,https://rebrickable.com/parts/3037/slope-45-2-x-4/,https://cdn.rebrickable.com/media/parts/elements/303721.jpg,"['3037pr0005', '3037pr0010', '3037pr0018', '3037pr0014', '3037pr0020', '3037pr0009', '3037pr0019', '3037pr0011', '3037pr0003', '3037pr0001', '3037pr0012', '3037pr0008', '3037pr0002', '3037pr0006', '3037pr0007', '3037pr0004', '3037pr0021', '3037pr0013', '3037pr0016', '3037pr0015', '3037pr0017']","['3037b', '3037f']",[],,['3037'],['935193'],['3037'],['3037'],['3037'],,Bricks Sloped,2,4,,
3069b,Tile 1 x 2 with Groove,19,1977,2025,https://rebrickable.com/parts/3069b/tile-1-x-2-with-groove/,https://cdn.rebrickable.com/media/parts/elements/306901.jpg,"['3069bpr0100', '3069bpr0101', '3069bpr0030', '3069bpr0020', '3069bpr0086', '3069bpr0099', '3069bpr0055', '3069bpr0090', '3069bpr0300', '3069bpr0070', '3069bpr0307', '3069bpr0168', '3069bpr0278', '3069bpr0189', '3069bpr0130', '3069bpr0039', '3069bpr0043', '3069bpr0301', '3069bpr0048', '3069bpr9989', '3069bpr0021', '3069bpr0198', '3069bpr0276', '3069bpr0302', '3069bpr0049', '3069bpr0148', '3069bpr0204', '3069bpr0137', '3069bpr0023', '3069bpr0155', '3069bpr0303', '3069bpr0304', '3069bpr0025', '3069bpr0376', '3069bpr0016', '3069bpr0271', '3069bpr0038', '3069bpr0036', '3069bpr0371', '3069bpr0266', '3069bpr0144', '3069bpr0290', '3069bpr0040', '3069bpr0026', '3069bpr0176', '3069bpr0115', '3069bpr0175', '3069bpr0369', '3069bpr0238', '3069bpr0047', '3069bpr0305', '3069bpr0042', '3069bpr0051', '3069bpr0120', '3069bpr0058', '3069bpr0269', '3069bpr0046', '3069bpr0073', '3069bpr0396', '3069bpr0044', '3069bpr0093', '3069bpr0052', '3069bpr0027', '3069bpr0206', '3069bpr0053', '3069bpr0158', '3069bpr0149', '3069bpr0284', '3069bpr9996', '3069bpr0056', '3069bpr0118', '3069bpr0314', '3069bpr0265', '3069bpr0045', '3069bpr0037', '3069bpr9981', '3069bpr0035', '3069bpr0041', '3069bpr0098', '3069bpr0085', '3069bpr0136', '3069bpr0417', '3069bpr0366', '3069bpr0022', '3069bpr9975', '3069bpr0364', '3069bpr0078', '3069bpr9939', '3069bpr0386', '3069bpr0153', '3069bpr0725', '3069bpr0294', '3069bpr0367', '3069bpr0054', '3069bpr0370', '3069bpr0286', '3069bpr0050', '3069bpr0097', '3069bpr0313', '3069bpr0315', '3069bpr0418', '3069bpr0104', '3069bpr0192', '3069bpr0003', '3069bpr0408', '3069bpr0109', '3069bpr0288', '3069bpr0402', '3069bpr0028', '3069bpr0087', '3069bpr0178', '3069bpr0089', '3069bpr0113', '3069bpr0065', '3069bpr0289', '3069bpr0103', '3069bpr9942', '3069bpr0057', '3069bpr0138', '3069bpr0423', '3069bpr0083', '3069bpr0197', '3069bpr0169', '3069bpr0187', '3069bpr0336', '3069bpr0325', '3069bpr0091', '3069bpr0084', '3069bpr0188', '3069bpr0393', '3069bpr0232', '3069bpr0062', '3069bpr0110', '3069bpr0247', '3069bpr0292', '3069bpr0060', '3069bpr0248', '3069bpr0218', '3069bpr0249', '3069bpr0161', '3069bpr0159', '3069bpr0117', '3069bpr0107', '3069bpr9991', '3069bpr0293', '3069bpr9979', '3069bpr0333', '3069bpr0075', '3069bpr0032', '3069bpr0348', '3069bpr0071', '3069bpr0356', '3069bpr0092', '3069bpr0379', '3069bpr0378', '3069bpr0033', '3069bpr0387', '3069bpr9932', '3069bpr0390', '3069bpr0397', '3069bpr0024', '3069bpr9972', '3069bpr0426', '3069bpr0079', '3069bpr0411', '3069bpr0010', '3069bpr9963', '3069bpr9959', '3069bpr9962', '3069bpr9958', '3069bpr9957', '3069bpr0096', '3069bpr0102', '3069bpr0167', '3069bpr0031', '3069bpr0163', '3069bpr0179', '3069bpr0291', '3069bpr0205', '3069bpr0357', '3069bpr0360', '3069bpr0340', '3069bpr0235', '3069bpr0353', '3069bpr9955', '3069bpr0355', '3069bpr0352', '3069bpr0362', '3069bpr0375', '3069bpr0373', '3069bpr0374', '3069bpr0377', '3069bpr0382', '3069bpr0381', '3069bpr0385', '3069bpr0388', '3069bpr0389', '3069bpr0384', '3069bpr0380', '3069bpr0383', '3069bpr0391', '3069bpr0392', '3069bpr0394', '3069bpr9978', '3069bpr9913', '3069bpr0405', '3069bpr0403', '3069bpr0401', '3069bpr9977', '3069bpr0409', '3069bpr9973', '3069bpr0412', '3069bpr0413', '3069bpr0414', '3069bpr0406', '3069bpr9970', '3069bpr9966', '3069bpr9969', '3069bpr0415', '3069bpr9967', '3069bpr9968', '3069bpr9952', '3069bpr9954', '3069bpr9953', '3069bpr0452', '3069bpr0435', '3069bpr0429', '3069bpr9949', '3069bpr0434', '3069bpr0444', '3069bpr0442', '3069bpr0443', '3069bpr0446', '3069bpr9350', '3069bpr9941', '3069bpr9940', '3069bpr9938', '3069bpr9937', '3069bpr9936', '3069bpr9935', '3069bpr9934', '3069bpr9928', '3069bpr9931', '3069bpr9920', '3069bpr9918', '3069bpr9916', '3069bpr9910', '3069bpr9929', '3069bpr9927', '3069bpr9925', '3069bpr9923', '3069bpr9921', '3069bpr9906', '3069bpr9919', '3069bpr9915', '3069bpr9930', '3069bpr9924', '3069bpr9914', '3069bpr9911', '3069bpr9907', '3069bpr9933', '3069bpr9917', '3069bpr9909', '3069bpr9922', '3069bpr9904', '3069bpr9905', '3069bpr0354', '3069bpr0015', '3069bpr0220', '3069bpr0242', '3069bpr0257', '3069bpr0214', '3069bpr0018', '3069bpr0338', '3069bpr0234', '3069bpr0151', '3069bpr0139', '3069bpr9986', '3069bpr0186', '3069bpr9985', '3069bpr9984', '3069bpr0126', '3069bpr0212', '3069bpr0121', '3069bpr0128', '3069bpr0106', '3069bpr0141', '3069bpr0105', '3069bpr0210', '3069bpr0154', '3069bpr0072', '3069bpr0142', '3069bpr0088', '3069bpr0007', '3069bpr0312', '3069bpr9990', '3069bpr0156', '3069bpr0116', '3069bpr0185', '3069bpr0034', '3069bpr0202', '3069bpr0230', '3069bpr0005', '3069bpr0008', '3069bpr0009', '3069bpr0134', '3069bpr0112', '3069bpr0140', '3069bpr0150', '3069bpr0076', '3069bpr0123', '3069bpr0135', '3069bpr0059', '3069bpr0133', '3069bpr9982', '3069bpr0132', '3069bpr9912', '3069bpr0114', '3069bpr0143', '3069bpr0146', '3069bpr0147', '3069bpr0279', '3069bpr0145', '3069bpr0273', '3069bpr0162', '3069bpr0157', '3069bpr0166', '3069bpr0203', '3069bpr0171', '3069bpr0165', '3069bpr0407', '3069bpr0227', '3069bpr0160', '3069bpr0172', '3069bpr0129', '3069bpr0321', '3069bpr0320', '3069bpr0124', '3069bpr0094', '3069bpr0127', '3069bpr0080', '3069bpr0064', '3069bpr0173', '3069bpr0006', '3069bpr0164', '3069bpr0067', '3069bpr0183', '3069bpr0122', '3069bpr0182', '3069bpr0077', '3069bpr0069', '3069bpr0068', '3069bpr0019', '3069bpr0108', '3069bpr0014', '3069bpr0074', '3069bpr0181', '3069bpr0063', '3069bpr0125', '3069bpr0111', '3069bpr0013', '3069bpr0012', '3069bpr0285', '3069bpr0152', '3069bpr0119', '3069bpr0002', '3069bpr0081', '3069bpr0184', '3069bpr0190', '3069bpr0170', '3069bpr0082', '3069bpr0004', '3069bpr0061', '3069bpr0066', '3069bpr0131', '3069bpr9999', '3069bpr0346', '3069bpr0347', '3069bpr0236', '3069bpr9983', '3069bpr0295', '3069bpr0296', '3069bpr0264', '3069bpr0221', '3069bpr0339', '3069bpr9995', '3069bpr0253', '3069bpr0251', '3069bpr0262', '3069bpr0254', '3069bpr0174', '3069bpr0001', '3069bpr0180', '3069bpr0195', '3069bpr0196', '3069bpr0239', '3069bpr0177', '3069bpr0191', '3069bpr0194', '3069bpr0199', '3069bpr0200', '3069bpr0201', '3069bpr0372', '3069bpr0193', '3069bpr0207', '3069bpr9998', '3069bpr0244', '3069bpr0243', '3069bpr0223', '3069bpr0224', '3069bpr0237', '3069bpr0250', '3069bpr9908', '3069bpr9994', '3069bpr0017', '3069bpr0252', '3069bpr9992', '3069bpr0259', '3069bpr9993', '3069bpr0245', '3069bpr0246', '3069bpr0258', '3069bpr0256', '3069bpr0255', '3069bpr0260', '3069bpr0261', '3069bpr0274', '3069bpr0280', '3069bpr0281', '3069bpr0267', '3069bpr9987', '3069bpr0326', '3069bpr0322', '3069bpr0317', '3069bpr0337', '3069bpr0328', '3069bpr0341', '3069bpr0350', '3069bpr0343', '3069bpr9997', '3069bpr0342', '3069bpr0349', '3069bpr0351', '3069bpr0359', '3069bpr0358', '3069bpr9903']",['3069a'],[],,['3069'],['487300'],"['30070', '3069', '35386', '37293', '45880', '54285', '63286']",['3069b'],"['15598', '30070', '3069', '35386', '37293', '45880', '54285', '59489', '63286']",,Tiles,1,2,,
30162,Equipment Binoculars,27,1998,2025,https://rebrickable.com/parts/30162/equipment-binoculars/,https://cdn.rebrickable.com/media/parts/elements/4211051.jpg,[],[],[],,['30162'],['353715'],"['30162', '90465']",['30162'],"['30162', '90465']",,Minifig Accessories,,,,
