part_num,part_name,part_cat_id,year_from,year_to,part_url,part_img_url,prints,molds,alternates,print_of,external_ids.BrickLink,external_ids.BrickOwl,external_ids.Brickset,external_ids.LDraw,external_ids.LEGO,external_ids.Peeron,category_name,dim1,dim2,dim3,bracket_info
43722,Wedge Plate 3 x 2 Right,49,2002,2025,https://rebrickable.com/parts/43722/wedge-plate-3-x-2-right/,https://cdn.rebrickable.com/media/parts/elements/4211791.jpg,"['43722pr0003', '43722pr0001', '43722pr0002']",[],[],,['43722'],['97785'],['43722'],['43722'],['43722'],,Plates Angled,3,2,,
32028,Plate Special 1 x 2 with Door Rail,9,1997,2025,https://rebrickable.com/parts/32028/plate-special-1-x-2-with-door-rail/,https://cdn.rebrickable.com/media/parts/elements/4211568.jpg,[],[],[],,['32028'],['148319'],['32028'],['32028'],['32028'],,Plates Special,1,2,,
2540,Plate Special 1 x 2 Side Handle [Free Ends],9,1989,2025,https://rebrickable.com/parts/2540/plate-special-1-x-2-side-handle-free-ends/,https://cdn.rebrickable.com/media/parts/elements/254026.jpg,[],[],[],,['2540'],['916041'],['2540'],['2540'],['2540'],,Plates Special,1,2,,Free Ends
2335,Flag 2 x 2 Square [Thin Clips],38,1986,2013,https://rebrickable.com/parts/2335/flag-2-x-2-square-thin-clips/,https://cdn.rebrickable.com/media/parts/elements/233501.jpg,"['2335pr0006', '2335pr0019', '2335pr0003', '2335pr0007', '2335pr0005', '2335pr0026', '2335pr0002', '2335pr0001', '2335pr0004', '2335pr0024', '2335pr0027', '2335pr0025', '2335pr0009', '2335pr0017', '2335pr0014', '2335pr0015', '2335pr0020', '2335pr0011', '2335pr0030', '2335pr0008', '2335pr0018', '2335pr0021', '2335pr0031', '2335pr0022', '2335pr0023', '2335pr0032', '2335pr0010', '2335pr0028', '2335pr0012', '2335pr0013', '2335pr0033', '2335pr0029']","['11055', '80326']",[],,['2335'],['925232'],"['2335', '60779']",['2335'],"['2335', '60779']",,"Flags, Banners and Signs",2,2,,Thin Clips
4740,Dish 2 x 2 Inverted [Radar],21,1985,2025,https://rebrickable.com/parts/4740/dish-2-x-2-inverted-radar/,https://cdn.rebrickable.com/media/parts/elements/474026.jpg,"['4740pr0008', '4740pr0004', '4740pr0009', '4740pr0003', '4740pr0006', '4740pr0014', '4740pr0016', '4740pr0001', '4740pr0019', '4740pr0020', '4740pr0025', '4740pr0029', '4740pr0007', '4740pr0024', '4740pr9998', '4740pr9996', '4740pr9997', '4740pr9995', '4740pr0026', '4740pr0033', '4740pr0034', '4740pr0030', '4740pr0038', '4740pr0027', '4740pr0036', '4740pr0031', '4740pr0035', '4740pr0037', '4740pr0032', '4740pr0023', '4740pr0010', '4740pr0017', '4740pr0002', '4740pr0018', '4740pr0005', '4740pr0015', '4740pr0011', '4740pr0012', '4740pr0013', '4740pr0021', '4740pr9999']",[],[],,['4740'],['739988'],"['111473', '112025', '17964', '22669', '30063', '35395', '4740', '64938', '71874']",['4740'],"['111473', '112025', '17964', '22669', '30063', '35395', '4740', '64938', '71874']",,Plates Round Curved and Dishes,2,2,,Radar
4592,Lever Small Base,32,2001,2004,https://rebrickable.com/parts/4592/lever-small-base/,https://cdn.rebrickable.com/media/parts/ldraw/1/4592.png,[],[],[],,['4592'],['41121'],,['4592'],"['298', '4592']",,"Bars, Ladders and Fences",,,,
4593,Lever Small,32,2001,2024,https://rebrickable.com/parts/4593/lever-small/,https://cdn.rebrickable.com/media/parts/ldraw/19/4593.png,[],[],[],,['4593'],['306178'],,['4593'],,,"Bars, Ladders and Fences",,,,
4599a,Tap 1 x 1 with Hole in Spout,27,1984,2010,https://rebrickable.com/parts/4599a/tap-1-x-1-with-hole-in-spout/,https://cdn.rebrickable.com/media/parts/ldraw/71/4599a.png,[],['4599b'],[],,['4599a'],['836485'],['4599'],['4599a'],['4599'],['4599'],Minifig Accessories,1,1,,
2476a,Plate Special 2 x 2 with Pin on Bottom,9,1988,2025,https://rebrickable.com/parts/2476a/plate-special-2-x-2-with-pin-on-bottom/,https://cdn.rebrickable.com/media/parts/elements/4237084.jpg,[],['2476b'],[],,['2476'],['968790'],"['2476', '48241']",['2476a'],"['2476', '48241']",['2476'],Plates Special,2,2,,
4519,Technic Axle 3,46,1983,2025,https://rebrickable.com/parts/4519/technic-axle-3/,https://cdn.rebrickable.com/media/parts/elements/4211815.jpg,[],[],[],,['4519'],['151465'],['4519'],['4519'],['4519'],,Technic Axles,,,,
32039,Technic Axle Connector with Axle Hole,12,1997,2021,https://rebrickable.com/parts/32039/technic-axle-connector-with-axle-hole/,https://cdn.rebrickable.com/media/parts/elements/4107081.jpg,[],['42135'],[],,['32039'],['368144'],['32039'],['32039'],['32039'],,Technic Connectors,,,,
6536,Technic Axle and Pin Connector Perpendicular,12,1993,2025,https://rebrickable.com/parts/6536/technic-axle-and-pin-connector-perpendicular/,https://cdn.rebrickable.com/media/parts/elements/4173668.jpg,[],[],[],,['6536'],['80612'],"['40146', '6536']",['6536'],"['40146', '6536']",,Technic Connectors,,,,
32062,Technic Axle 2 Notched,46,1997,2025,https://rebrickable.com/parts/32062/technic-axle-2-notched/,https://cdn.rebrickable.com/media/parts/elements/4142865.jpg,[],['3704'],[],,['32062'],['515411'],['32062'],['32062'],['32062'],['3704a'],Technic Axles,,,,
30553,"Hinge Cylinder 1 x 2 Locking with 2 Click Fingers and Axle Hole, 9 Teeth",18,2000,2021,https://rebrickable.com/parts/30553/hinge-cylinder-1-x-2-locking-with-2-click-fingers-and-axle-hole-9-teeth/,https://cdn.rebrickable.com/media/parts/elements/4143372.jpg,[],['57360'],[],,['30553'],['811360'],['30553'],"['30553', '482']",['30553'],"['482', 'x140']","Hinges, Arms and Turntables",1,2,,
30554a,"Hinge Cylinder 1 x 3 Locking with 1 Finger and 2 Fingers On Ends, without Hole, 9 Teeth",18,2000,2010,https://rebrickable.com/parts/30554a/hinge-cylinder-1-x-3-locking-with-1-finger-and-2-fingers-on-ends-without-hole-9-teeth/,https://cdn.rebrickable.com/media/parts/ldraw/0/30554a.png,[],"['30554b', '54662', '30554']",[],,['30554a'],['880344'],,"['30554', '30554a']",['30554'],['30554'],"Hinges, Arms and Turntables",1,3,,
6141,Plate Round 1 x 1 with Solid Stud,21,1980,2025,https://rebrickable.com/parts/6141/plate-round-1-x-1-with-solid-stud/,https://cdn.rebrickable.com/media/parts/elements/614126.jpg,[],[],['85861'],,['4073'],['961948'],"['15570', '30057', '34823', '39799', '44325', '6141']","['4073', '6141']","['15570', '30057', '34823', '39799', '44325', '51809', '6141']",['4073'],Plates Round Curved and Dishes,1,1,,
44300,Hinge Tile 1 x 3 Locking with 1 Finger on Top,18,2002,2023,https://rebrickable.com/parts/44300/hinge-tile-1-x-3-locking-with-1-finger-on-top/,https://cdn.rebrickable.com/media/parts/elements/4211802.jpg,[],['53941'],[],,['44300'],['187321'],['44300'],['44300'],['44300'],['x782'],"Hinges, Arms and Turntables",1,3,,
